record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type
307,10,17,1977,19,DM,M,36,42,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
308,10,17,1977,4,DS,F,48,NA,Dipodomys,spectabilis,Rodent,Control
309,10,17,1977,17,DS,M,49,NA,Dipodomys,spectabilis,Rodent,Control
310,10,17,1977,11,DS,NA,NA,NA,Dipodomys,spectabilis,Rodent,Control
311,10,17,1977,19,RM,M,18,13,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
312,10,17,1977,11,DM,F,36,42,Dipodomys,merriami,Rodent,Control
313,10,17,1977,19,DM,M,35,31,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
314,10,17,1977,14,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
315,10,17,1977,3,DM,M,36,39,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
316,10,17,1977,15,DM,M,37,48,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
317,10,17,1977,17,DO,F,32,48,Dipodomys,ordii,Rodent,Control
318,10,17,1977,17,DM,M,33,29,Dipodomys,merriami,Rodent,Control
319,10,17,1977,14,DM,M,36,45,Dipodomys,merriami,Rodent,Control
320,10,17,1977,17,DM,F,35,39,Dipodomys,merriami,Rodent,Control
321,10,17,1977,17,OL,F,NA,23,Onychomys,leucogaster,Rodent,Control
322,10,17,1977,4,DS,F,47,NA,Dipodomys,spectabilis,Rodent,Control
323,10,17,1977,17,DO,F,33,31,Dipodomys,ordii,Rodent,Control
324,10,17,1977,7,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
325,10,17,1977,10,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
326,10,17,1977,23,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
327,10,18,1977,8,DS,F,50,NA,Dipodomys,spectabilis,Rodent,Control
328,10,18,1977,16,DM,F,NA,43,Dipodomys,merriami,Rodent,Rodent Exclosure
329,10,18,1977,5,DS,F,47,NA,Dipodomys,spectabilis,Rodent,Rodent Exclosure
330,10,18,1977,5,DM,M,37,43,Dipodomys,merriami,Rodent,Rodent Exclosure
331,10,18,1977,12,DS,F,50,NA,Dipodomys,spectabilis,Rodent,Control
332,10,18,1977,12,PF,M,16,8,Perognathus,flavus,Rodent,Control
333,10,18,1977,19,OX,NA,NA,NA,Onychomys,sp.,Rodent,Long-term Krat Exclosure
334,10,18,1977,5,DM,F,37,45,Dipodomys,merriami,Rodent,Rodent Exclosure
335,10,18,1977,5,DS,M,52,NA,Dipodomys,spectabilis,Rodent,Rodent Exclosure
336,10,18,1977,12,DM,M,36,40,Dipodomys,merriami,Rodent,Control
337,10,18,1977,8,DO,F,35,41,Dipodomys,ordii,Rodent,Control
338,10,18,1977,12,DM,M,37,41,Dipodomys,merriami,Rodent,Control
339,10,18,1977,8,DS,F,49,NA,Dipodomys,spectabilis,Rodent,Control
340,10,18,1977,12,DM,F,36,39,Dipodomys,merriami,Rodent,Control
341,10,18,1977,5,DS,M,50,NA,Dipodomys,spectabilis,Rodent,Rodent Exclosure
342,10,18,1977,16,DM,M,34,25,Dipodomys,merriami,Rodent,Rodent Exclosure
343,10,18,1977,21,PF,NA,NA,NA,Perognathus,flavus,Rodent,Long-term Krat Exclosure
344,10,18,1977,3,NL,NA,NA,NA,Neotoma,albigula,Rodent,Long-term Krat Exclosure
345,11,12,1977,22,DM,F,34,45,Dipodomys,merriami,Rodent,Control
346,11,12,1977,2,DM,F,37,36,Dipodomys,merriami,Rodent,Control
347,11,12,1977,6,DM,F,38,40,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
348,11,12,1977,13,DM,M,36,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
349,11,12,1977,2,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
350,11,12,1977,2,DM,M,37,47,Dipodomys,merriami,Rodent,Control
351,11,12,1977,22,OL,NA,NA,NA,Onychomys,leucogaster,Rodent,Control
352,11,12,1977,1,DM,M,36,40,Dipodomys,merriami,Rodent,Spectab exclosure
353,11,12,1977,18,NL,NA,NA,NA,Neotoma,albigula,Rodent,Short-term Krat Exclosure
354,11,12,1977,2,DM,M,38,44,Dipodomys,merriami,Rodent,Control
355,11,12,1977,2,OT,NA,NA,NA,Onychomys,torridus,Rodent,Control
356,11,12,1977,1,DO,F,32,44,Dipodomys,ordii,Rodent,Spectab exclosure
357,11,12,1977,9,DS,F,50,117,Dipodomys,spectabilis,Rodent,Spectab exclosure
358,11,12,1977,13,PF,F,16,7,Perognathus,flavus,Rodent,Short-term Krat Exclosure
359,11,12,1977,18,DM,M,36,40,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
360,11,12,1977,20,DM,F,35,39,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
361,11,12,1977,2,DM,F,36,40,Dipodomys,merriami,Rodent,Control
362,11,12,1977,1,DS,F,51,121,Dipodomys,spectabilis,Rodent,Spectab exclosure
363,11,12,1977,2,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
364,11,12,1977,9,DM,M,37,46,Dipodomys,merriami,Rodent,Spectab exclosure
365,11,12,1977,1,DM,F,38,35,Dipodomys,merriami,Rodent,Spectab exclosure
366,11,12,1977,2,OL,NA,NA,NA,Onychomys,leucogaster,Rodent,Control
367,11,12,1977,20,DS,M,51,115,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
368,11,12,1977,9,PF,F,16,7,Perognathus,flavus,Rodent,Spectab exclosure
369,11,12,1977,20,DM,F,36,39,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
370,11,12,1977,9,DM,M,35,40,Dipodomys,merriami,Rodent,Spectab exclosure
371,11,12,1977,13,DM,M,36,40,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
372,11,12,1977,22,DM,F,36,35,Dipodomys,merriami,Rodent,Control
373,11,12,1977,6,DM,M,34,36,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
374,11,12,1977,18,DM,M,37,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
375,11,12,1977,9,PF,F,15,6,Perognathus,flavus,Rodent,Spectab exclosure
376,11,12,1977,1,PF,F,15,7,Perognathus,flavus,Rodent,Spectab exclosure
377,11,12,1977,9,DS,F,48,120,Dipodomys,spectabilis,Rodent,Spectab exclosure
378,11,12,1977,1,DO,M,33,48,Dipodomys,ordii,Rodent,Spectab exclosure
379,11,13,1977,14,DM,M,36,44,Dipodomys,merriami,Rodent,Control
380,11,13,1977,17,DM,F,33,38,Dipodomys,merriami,Rodent,Control
381,11,13,1977,17,DS,F,48,118,Dipodomys,spectabilis,Rodent,Control
382,11,13,1977,17,DM,M,37,40,Dipodomys,merriami,Rodent,Control
383,11,13,1977,11,DS,F,52,126,Dipodomys,spectabilis,Rodent,Control
384,11,13,1977,11,DM,M,36,37,Dipodomys,merriami,Rodent,Control
385,11,13,1977,17,DS,M,50,132,Dipodomys,spectabilis,Rodent,Control
386,11,13,1977,21,OL,NA,NA,NA,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
387,11,13,1977,21,OL,NA,NA,NA,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
388,11,13,1977,11,DM,F,36,39,Dipodomys,merriami,Rodent,Control
389,11,13,1977,14,DS,F,NA,113,Dipodomys,spectabilis,Rodent,Control
390,11,13,1977,11,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
391,11,13,1977,11,PF,M,15,7,Perognathus,flavus,Rodent,Control
392,11,13,1977,11,DS,F,53,122,Dipodomys,spectabilis,Rodent,Control
393,11,13,1977,14,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
394,11,13,1977,4,DS,F,48,107,Dipodomys,spectabilis,Rodent,Control
395,11,13,1977,14,DM,M,36,43,Dipodomys,merriami,Rodent,Control
396,11,13,1977,14,DM,F,36,40,Dipodomys,merriami,Rodent,Control
397,11,13,1977,17,RM,F,16,7,Reithrodontomys,megalotis,Rodent,Control
398,11,13,1977,4,DS,F,50,115,Dipodomys,spectabilis,Rodent,Control
399,11,13,1977,17,DM,F,36,39,Dipodomys,merriami,Rodent,Control
400,11,13,1977,21,OL,NA,NA,NA,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
401,11,13,1977,3,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
402,11,13,1977,15,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
403,11,13,1977,19,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
404,11,14,1977,12,DM,M,37,40,Dipodomys,merriami,Rodent,Control
405,11,14,1977,12,DS,NA,NA,NA,Dipodomys,spectabilis,Rodent,Control
406,11,14,1977,12,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
407,11,14,1977,5,DS,F,50,116,Dipodomys,spectabilis,Rodent,Rodent Exclosure
408,11,14,1977,8,PF,F,9,6,Perognathus,flavus,Rodent,Control
409,11,14,1977,12,DM,F,36,38,Dipodomys,merriami,Rodent,Control
410,11,14,1977,5,DS,M,53,137,Dipodomys,spectabilis,Rodent,Rodent Exclosure
411,11,14,1977,5,DM,M,36,42,Dipodomys,merriami,Rodent,Rodent Exclosure
412,11,14,1977,5,DS,M,52,126,Dipodomys,spectabilis,Rodent,Rodent Exclosure
413,11,14,1977,8,DS,F,49,112,Dipodomys,spectabilis,Rodent,Control
414,11,14,1977,8,DO,F,34,39,Dipodomys,ordii,Rodent,Control
415,11,14,1977,5,DM,F,36,41,Dipodomys,merriami,Rodent,Rodent Exclosure
416,11,14,1977,7,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
417,11,14,1977,10,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
418,11,14,1977,16,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
419,11,14,1977,23,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
420,12,10,1977,13,DM,F,38,48,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
421,12,10,1977,9,DS,F,51,121,Dipodomys,spectabilis,Rodent,Spectab exclosure
422,12,10,1977,2,DM,F,37,42,Dipodomys,merriami,Rodent,Control
423,12,10,1977,13,DM,M,36,42,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
424,12,10,1977,2,DM,M,37,52,Dipodomys,merriami,Rodent,Control
425,12,10,1977,20,DM,F,36,38,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
426,12,10,1977,22,DM,M,36,45,Dipodomys,merriami,Rodent,Control
427,12,10,1977,2,DM,F,37,37,Dipodomys,merriami,Rodent,Control
428,12,10,1977,9,DO,F,33,40,Dipodomys,ordii,Rodent,Spectab exclosure
429,12,10,1977,1,DM,M,NA,38,Dipodomys,merriami,Rodent,Spectab exclosure
430,12,10,1977,9,PF,F,15,7,Perognathus,flavus,Rodent,Spectab exclosure
431,12,10,1977,2,OT,NA,NA,NA,Onychomys,torridus,Rodent,Control
432,12,10,1977,2,PF,NA,NA,NA,Perognathus,flavus,Rodent,Control
433,12,10,1977,9,DM,M,38,44,Dipodomys,merriami,Rodent,Spectab exclosure
434,12,10,1977,13,PF,F,16,7,Perognathus,flavus,Rodent,Short-term Krat Exclosure
435,12,10,1977,2,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
436,12,10,1977,18,DM,F,37,33,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
437,12,10,1977,18,DM,F,37,38,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
438,12,10,1977,2,DM,M,36,47,Dipodomys,merriami,Rodent,Control
439,12,10,1977,20,DM,F,36,39,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
440,12,10,1977,1,PF,F,16,7,Perognathus,flavus,Rodent,Spectab exclosure
441,12,10,1977,2,OL,NA,NA,NA,Onychomys,leucogaster,Rodent,Control
442,12,10,1977,9,OT,NA,NA,NA,Onychomys,torridus,Rodent,Spectab exclosure
443,12,10,1977,13,DM,M,35,42,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
444,12,10,1977,6,DM,M,38,36,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
445,12,10,1977,9,OL,NA,NA,NA,Onychomys,leucogaster,Rodent,Spectab exclosure
446,12,10,1977,2,OT,NA,NA,NA,Onychomys,torridus,Rodent,Control
447,12,10,1977,18,DM,M,37,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
448,12,10,1977,20,DS,M,51,116,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
449,12,10,1977,2,DM,M,35,43,Dipodomys,merriami,Rodent,Control
450,12,10,1977,1,DO,M,33,45,Dipodomys,ordii,Rodent,Spectab exclosure
451,12,10,1977,9,DS,F,51,116,Dipodomys,spectabilis,Rodent,Spectab exclosure
452,12,10,1977,2,OT,NA,NA,NA,Onychomys,torridus,Rodent,Control
453,12,10,1977,9,DM,M,36,42,Dipodomys,merriami,Rodent,Spectab exclosure
454,12,10,1977,1,DM,F,36,38,Dipodomys,merriami,Rodent,Spectab exclosure
455,12,10,1977,7,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
456,12,10,1977,10,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
457,12,10,1977,16,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
458,12,10,1977,19,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
459,12,10,1977,23,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
460,12,11,1977,12,DS,F,NA,114,Dipodomys,spectabilis,Rodent,Control
461,12,11,1977,14,DM,M,36,41,Dipodomys,merriami,Rodent,Control
462,12,11,1977,17,DM,M,36,40,Dipodomys,merriami,Rodent,Control
463,12,11,1977,4,DS,M,49,134,Dipodomys,spectabilis,Rodent,Control
464,12,11,1977,5,DS,M,49,139,Dipodomys,spectabilis,Rodent,Rodent Exclosure
465,12,11,1977,5,NL,NA,NA,NA,Neotoma,albigula,Rodent,Rodent Exclosure
466,12,11,1977,4,DS,F,51,118,Dipodomys,spectabilis,Rodent,Control
467,12,11,1977,8,DO,F,32,41,Dipodomys,ordii,Rodent,Control
468,12,11,1977,11,DM,M,35,37,Dipodomys,merriami,Rodent,Control
469,12,11,1977,12,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
470,12,11,1977,4,PF,M,15,6,Perognathus,flavus,Rodent,Control
471,12,11,1977,5,OT,NA,NA,NA,Onychomys,torridus,Rodent,Rodent Exclosure
472,12,11,1977,11,DS,F,49,127,Dipodomys,spectabilis,Rodent,Control
473,12,11,1977,21,OT,NA,NA,NA,Onychomys,torridus,Rodent,Long-term Krat Exclosure
474,12,11,1977,8,PF,F,15,6,Perognathus,flavus,Rodent,Control
475,12,11,1977,11,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
476,12,11,1977,8,DS,F,NA,120,Dipodomys,spectabilis,Rodent,Control
477,12,11,1977,17,DS,F,47,115,Dipodomys,spectabilis,Rodent,Control
478,12,11,1977,3,OT,NA,NA,NA,Onychomys,torridus,Rodent,Long-term Krat Exclosure
479,12,11,1977,14,DM,F,36,40,Dipodomys,merriami,Rodent,Control
480,12,11,1977,14,DS,F,47,114,Dipodomys,spectabilis,Rodent,Control
481,12,11,1977,17,DM,F,35,37,Dipodomys,merriami,Rodent,Control
482,12,11,1977,17,DM,M,37,46,Dipodomys,merriami,Rodent,Control
483,12,11,1977,8,DS,M,49,149,Dipodomys,spectabilis,Rodent,Control
484,12,11,1977,11,DM,F,37,38,Dipodomys,merriami,Rodent,Control
485,12,11,1977,11,DS,M,52,127,Dipodomys,spectabilis,Rodent,Control
486,12,11,1977,14,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
487,12,11,1977,12,DM,F,38,36,Dipodomys,merriami,Rodent,Control
488,12,11,1977,12,DM,M,37,41,Dipodomys,merriami,Rodent,Control
489,12,11,1977,11,OT,NA,NA,NA,Onychomys,torridus,Rodent,Control
490,12,11,1977,14,DM,M,37,44,Dipodomys,merriami,Rodent,Control
491,12,11,1977,11,DS,M,48,138,Dipodomys,spectabilis,Rodent,Control
492,12,11,1977,12,DS,M,49,110,Dipodomys,spectabilis,Rodent,Control
493,12,11,1977,4,DS,F,49,110,Dipodomys,spectabilis,Rodent,Control
494,12,11,1977,4,OT,NA,NA,NA,Onychomys,torridus,Rodent,Control
495,12,11,1977,17,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
496,12,11,1977,17,DM,F,36,37,Dipodomys,merriami,Rodent,Control
497,12,11,1977,5,OT,NA,NA,NA,Onychomys,torridus,Rodent,Rodent Exclosure
498,12,11,1977,3,PF,M,16,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure
499,12,11,1977,11,DS,F,51,121,Dipodomys,spectabilis,Rodent,Control
500,12,11,1977,21,OT,NA,NA,NA,Onychomys,torridus,Rodent,Long-term Krat Exclosure
501,12,11,1977,21,OT,NA,NA,NA,Onychomys,torridus,Rodent,Long-term Krat Exclosure
502,12,11,1977,5,DM,F,36,43,Dipodomys,merriami,Rodent,Rodent Exclosure
503,12,11,1977,15,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
504,1,8,1978,3,OL,NA,NA,NA,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
505,1,8,1978,13,DM,M,36,43,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
506,1,8,1978,2,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
507,1,8,1978,2,DM,M,35,44,Dipodomys,merriami,Rodent,Control
508,1,8,1978,20,DM,F,36,36,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
509,1,8,1978,3,NL,NA,NA,NA,Neotoma,albigula,Rodent,Long-term Krat Exclosure
510,1,8,1978,13,PF,F,16,8,Perognathus,flavus,Rodent,Short-term Krat Exclosure
511,1,8,1978,2,DM,M,36,38,Dipodomys,merriami,Rodent,Control
512,1,8,1978,9,DS,F,48,122,Dipodomys,spectabilis,Rodent,Spectab exclosure
513,1,8,1978,2,OL,NA,NA,NA,Onychomys,leucogaster,Rodent,Control
514,1,8,1978,9,PF,M,16,7,Perognathus,flavus,Rodent,Spectab exclosure
515,1,8,1978,9,DO,F,NA,42,Dipodomys,ordii,Rodent,Spectab exclosure
516,1,8,1978,9,DM,M,38,46,Dipodomys,merriami,Rodent,Spectab exclosure
517,1,8,1978,2,PE,M,26,22,Peromyscus,eremicus,Rodent,Control
518,1,8,1978,2,DM,M,36,38,Dipodomys,merriami,Rodent,Control
519,1,8,1978,2,DM,M,38,48,Dipodomys,merriami,Rodent,Control
520,1,8,1978,3,PF,M,15,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure
521,1,8,1978,2,DM,M,36,43,Dipodomys,merriami,Rodent,Control
522,1,8,1978,2,DM,F,37,35,Dipodomys,merriami,Rodent,Control
523,1,8,1978,2,DM,M,36,43,Dipodomys,merriami,Rodent,Control
524,1,8,1978,20,DM,NA,NA,NA,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
525,1,8,1978,6,DM,M,34,36,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
526,1,8,1978,9,DS,F,51,117,Dipodomys,spectabilis,Rodent,Spectab exclosure
527,1,8,1978,2,DM,F,37,37,Dipodomys,merriami,Rodent,Control
528,1,8,1978,20,DS,M,51,122,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
529,1,8,1978,9,DM,M,36,43,Dipodomys,merriami,Rodent,Spectab exclosure
530,1,8,1978,13,DM,M,37,42,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
531,1,8,1978,20,NL,NA,NA,NA,Neotoma,albigula,Rodent,Short-term Krat Exclosure
532,1,8,1978,2,PF,F,NA,7,Perognathus,flavus,Rodent,Control
533,1,8,1978,2,DM,M,NA,45,Dipodomys,merriami,Rodent,Control
534,1,8,1978,2,OT,NA,NA,NA,Onychomys,torridus,Rodent,Control
535,1,8,1978,7,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
536,1,8,1978,22,NA,NA,NA,NA,NA,NA,NA,Control
537,1,9,1978,14,OT,NA,NA,NA,Onychomys,torridus,Rodent,Control
538,1,9,1978,17,DM,M,36,40,Dipodomys,merriami,Rodent,Control
539,1,9,1978,17,DM,F,34,37,Dipodomys,merriami,Rodent,Control
540,1,9,1978,17,DS,F,47,117,Dipodomys,spectabilis,Rodent,Control
541,1,9,1978,11,DM,M,36,40,Dipodomys,merriami,Rodent,Control
542,1,9,1978,1,DM,M,36,40,Dipodomys,merriami,Rodent,Spectab exclosure
543,1,9,1978,4,DS,M,49,132,Dipodomys,spectabilis,Rodent,Control
544,1,9,1978,14,OL,NA,NA,NA,Onychomys,leucogaster,Rodent,Control
545,1,9,1978,1,DM,F,38,36,Dipodomys,merriami,Rodent,Spectab exclosure
546,1,9,1978,11,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
547,1,9,1978,8,OT,NA,NA,NA,Onychomys,torridus,Rodent,Control
548,1,9,1978,8,DS,M,53,150,Dipodomys,spectabilis,Rodent,Control
549,1,9,1978,11,DM,M,38,44,Dipodomys,merriami,Rodent,Control
550,1,9,1978,14,DM,F,36,40,Dipodomys,merriami,Rodent,Control
551,1,9,1978,4,DS,F,50,126,Dipodomys,spectabilis,Rodent,Control
552,1,9,1978,11,DS,F,51,122,Dipodomys,spectabilis,Rodent,Control
553,1,9,1978,8,DS,F,50,136,Dipodomys,spectabilis,Rodent,Control
554,1,9,1978,14,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
555,1,9,1978,14,DS,F,48,116,Dipodomys,spectabilis,Rodent,Control
556,1,9,1978,17,DM,F,36,38,Dipodomys,merriami,Rodent,Control
557,1,9,1978,11,DM,F,37,39,Dipodomys,merriami,Rodent,Control
558,1,9,1978,1,DS,F,49,135,Dipodomys,spectabilis,Rodent,Spectab exclosure
559,1,9,1978,14,DM,M,36,46,Dipodomys,merriami,Rodent,Control
560,1,9,1978,17,DS,M,50,133,Dipodomys,spectabilis,Rodent,Control
561,1,9,1978,11,DS,M,53,136,Dipodomys,spectabilis,Rodent,Control
562,1,9,1978,19,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
563,1,9,1978,23,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
564,1,10,1978,18,DS,F,51,141,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
565,1,10,1978,12,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
566,1,10,1978,18,DM,F,36,38,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
567,1,10,1978,12,DM,F,36,35,Dipodomys,merriami,Rodent,Control
568,1,10,1978,21,OT,NA,NA,NA,Onychomys,torridus,Rodent,Long-term Krat Exclosure
569,1,10,1978,5,DS,M,NA,135,Dipodomys,spectabilis,Rodent,Rodent Exclosure
570,1,10,1978,5,OT,NA,NA,NA,Onychomys,torridus,Rodent,Rodent Exclosure
571,1,10,1978,18,DM,F,NA,33,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
572,1,10,1978,18,DM,M,38,51,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
573,1,10,1978,5,DS,F,NA,122,Dipodomys,spectabilis,Rodent,Rodent Exclosure
574,1,10,1978,18,DM,F,34,33,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
575,1,10,1978,18,DM,M,38,47,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
576,1,10,1978,18,DM,M,36,49,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
577,1,10,1978,21,OT,NA,NA,NA,Onychomys,torridus,Rodent,Long-term Krat Exclosure
578,1,10,1978,18,DM,M,NA,46,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
579,1,10,1978,5,DM,F,NA,45,Dipodomys,merriami,Rodent,Rodent Exclosure
580,1,10,1978,12,DM,M,NA,41,Dipodomys,merriami,Rodent,Control
581,1,10,1978,10,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
582,1,10,1978,15,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
583,1,10,1978,16,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
584,2,18,1978,3,OT,M,NA,24,Onychomys,torridus,Rodent,Long-term Krat Exclosure
585,2,18,1978,2,DS,M,53,157,Dipodomys,spectabilis,Rodent,Control
586,2,18,1978,13,DM,M,35,51,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
587,2,18,1978,2,OX,NA,NA,NA,Onychomys,sp.,Rodent,Control
588,2,18,1978,2,NL,M,NA,218,Neotoma,albigula,Rodent,Control
589,2,18,1978,20,DM,F,39,38,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
590,2,18,1978,2,PF,F,16,7,Perognathus,flavus,Rodent,Control
591,2,18,1978,6,DM,F,38,NA,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
592,2,18,1978,22,DM,M,39,45,Dipodomys,merriami,Rodent,Control
593,2,18,1978,2,DM,M,38,52,Dipodomys,merriami,Rodent,Control
594,2,18,1978,9,DM,M,38,50,Dipodomys,merriami,Rodent,Spectab exclosure
595,2,18,1978,2,DM,M,37,51,Dipodomys,merriami,Rodent,Control
596,2,18,1978,9,DS,F,NA,126,Dipodomys,spectabilis,Rodent,Spectab exclosure
597,2,18,1978,20,DM,F,33,39,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
598,2,18,1978,2,OT,F,NA,24,Onychomys,torridus,Rodent,Control
599,2,18,1978,3,OT,F,15,23,Onychomys,torridus,Rodent,Long-term Krat Exclosure
600,2,18,1978,2,DM,F,37,40,Dipodomys,merriami,Rodent,Control
601,2,18,1978,2,DM,M,36,41,Dipodomys,merriami,Rodent,Control
602,2,18,1978,13,DM,M,37,46,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
603,2,18,1978,2,OT,M,NA,25,Onychomys,torridus,Rodent,Control
604,2,18,1978,2,PE,M,22,25,Peromyscus,eremicus,Rodent,Control
605,2,18,1978,19,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
606,2,18,1978,23,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
607,2,19,1978,5,DM,F,36,39,Dipodomys,merriami,Rodent,Rodent Exclosure
608,2,19,1978,17,DM,F,34,42,Dipodomys,merriami,Rodent,Control
609,2,19,1978,4,DS,F,49,NA,Dipodomys,spectabilis,Rodent,Control
610,2,19,1978,17,DM,M,37,39,Dipodomys,merriami,Rodent,Control
611,2,19,1978,21,OT,F,20,23,Onychomys,torridus,Rodent,Long-term Krat Exclosure
612,2,19,1978,4,DS,NA,NA,NA,Dipodomys,spectabilis,Rodent,Control
613,2,19,1978,5,DS,M,49,NA,Dipodomys,spectabilis,Rodent,Rodent Exclosure
614,2,19,1978,4,DS,F,49,124,Dipodomys,spectabilis,Rodent,Control
615,2,19,1978,5,DS,F,49,114,Dipodomys,spectabilis,Rodent,Rodent Exclosure
616,2,19,1978,11,DM,M,36,44,Dipodomys,merriami,Rodent,Control
617,2,19,1978,11,DM,M,38,48,Dipodomys,merriami,Rodent,Control
618,2,19,1978,14,DS,F,47,NA,Dipodomys,spectabilis,Rodent,Control
619,2,19,1978,14,DM,F,39,44,Dipodomys,merriami,Rodent,Control
620,2,19,1978,8,DS,F,49,132,Dipodomys,spectabilis,Rodent,Control
621,2,19,1978,4,PF,NA,NA,NA,Perognathus,flavus,Rodent,Control
622,2,19,1978,17,DS,F,46,137,Dipodomys,spectabilis,Rodent,Control
623,2,19,1978,21,OT,NA,NA,NA,Onychomys,torridus,Rodent,Long-term Krat Exclosure
624,2,19,1978,4,DM,M,35,39,Dipodomys,merriami,Rodent,Control
625,2,19,1978,5,DM,F,35,56,Dipodomys,merriami,Rodent,Rodent Exclosure
626,2,19,1978,17,OL,F,20,35,Onychomys,leucogaster,Rodent,Control
